PeakID (cmd=annotatePeaks.pl 4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_merged.narrowPeak hg19 -ann /data_b/tools/homer2/data/genomes/hg19/annotations/custom/utr5plus_exons_utr3_introns_intergenic_sorted_table.file -annStats 4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_merged_annStats.tsv)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3121	chr19	36259049	36259098	+	46	NA	exon (NM_001039887, exon 11 of 12)	exon (NM_001039887, exon 11 of 12)	-7344	NM_001172630	115703	Hs.515364	NM_052948	ENSG00000004777	ARHGAP33	NOMA-GAP|SNX26|TCGAP	Rho GTPase activating protein 33	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5901	chr8	30265080	30265129	+	46	NA	intron (NM_001008711, intron 1 of 9)	intron (NM_001008711, intron 1 of 9)	-22187	NR_046205	100128750	Hs.126813	NR_046205	ENSG00000254109	RBPMS-AS1	-	RBPMS antisense RNA 1	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4794	chr5	34823545	34823594	+	46	NA	exon (NM_001145523, exon 14 of 17)	exon (NM_001145523, exon 14 of 17)	-15700	NM_144725	153657	Hs.435742	NM_144725	ENSG00000205838	TTC23L	MC25-1	tetratricopeptide repeat domain 23-like	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1891	chr14	62187254	62187303	+	46	NA	exon (NM_181054, exon 2 of 14)	exon (NM_181054, exon 2 of 14)	22938	NM_001243084	3091	Hs.597216	NM_001530	ENSG00000100644	HIF1A	HIF-1-alpha|HIF-1A|HIF-1alpha|HIF1|HIF1-ALPHA|MOP1|PASD8|bHLHe78	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4401	chr5	13969554	13969605	+	46	NA	Intergenic--4605	L1PB1|LINE|L1	-24990	NM_001369	1767	Hs.212360	NM_001369	ENSG00000039139	DNAH5	CILD3|DNAHC5|HL1|KTGNR|PCD	dynein, axonemal, heavy chain 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2588	chr17	34051823	34051872	+	46	NA	3' UTR (NM_001282, exon 21 of 21)	3' UTR (NM_001282, exon 21 of 21)	-6832	NM_033315	91608	Hs.744994	NM_033315	ENSG00000270885	RASL10B	RRP17|VTS58635	RAS-like, family 10, member B	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4942	chr5	127450303	127450363	+	46	NA	non-coding (NR_046207, exon 4 of 27)	non-coding (NR_046207, exon 4 of 27)	30850	NM_001046	6558	Hs.162585	NM_001046	ENSG00000064651	SLC12A2	BSC|BSC2|NKCC1|PPP1R141	solute carrier family 12 (sodium/potassium/chloride transporter), member 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1819	chr14	21945396	21945445	+	46	NA	5' UTR (NM_014828, exon 1 of 9)	promoter-TSS (NM_014828)	85	NM_001303523	9878	Hs.555910	NM_014828	ENSG00000092203	TOX4	C14orf92|KIAA0737|LCP1|MIG7	TOX high mobility group box family member 4	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3006	chr19	52490029	52490078	+	46	NA	5' UTR (NM_021632, exon 1 of 5)	promoter-TSS (NM_021632)	26	NM_021632	59348	Hs.407694	NM_021632	ENSG00000256683	ZNF350	ZBRK1|ZFQR	zinc finger protein 350	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_169	chr1	38061442	38061538	+	46	NA	5' UTR (NM_013285, exon 1 of 16)	promoter-TSS (NM_013285)	96	NM_013285	29889	Hs.75528	NM_013285	ENSG00000134697	GNL2	HUMAUANTIG|NGP1|Ngp-1|Nog2|Nug2	guanine nucleotide binding protein-like 2 (nucleolar)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2082	chr16	1399474	1399543	+	46	NA	exon (NM_001001410, exon 6 of 6)	TTS (NM_001199096)	2365	NM_001001410	115939	Hs.134846	NM_001001410	ENSG00000007520	TSR3	C16orf42	TSR3, 20S rRNA accumulation, homolog (S. cerevisiae)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5021	chr6	101253622	101253671	+	46	NA	exon (NM_001284271, exon 5 of 13)	exon (NM_001284271, exon 5 of 13)	75602	NM_022091	10973	Hs.486031	NM_006828	ENSG00000112249	ASCC3	ASC1p200|HELIC1|RNAH	activating signal cointegrator 1 complex subunit 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4735	chr5	10564442	10564493	+	46	NA	5' UTR (NM_001164440, exon 1 of 4)	promoter-TSS (NM_001164440)	32	NM_001164440	651746	Hs.26039	NM_001164440	ENSG00000164236	ANKRD33B	-	ankyrin repeat domain 33B	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3007	chr19	52598879	52599006	+	46	NA	5' UTR (NM_001136499, exon 1 of 7)	promoter-TSS (NM_001136499)	76	NM_001136499	284371	Hs.665751	NM_001136499	ENSG00000197608	ZNF841	-	zinc finger protein 841	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1009	chr11	47600637	47600695	+	46	NA	5' UTR (NM_004551, exon 1 of 7)	promoter-TSS (NM_016506)	-99	NM_018095	55709	Hs.718483	NM_016506	ENSG00000123444	KBTBD4	BKLHD4|HSPC252	kelch repeat and BTB (POZ) domain containing 4	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_6101	chrX	53426519	53426634	+	46	NA	exon (NM_001281463, exon 17 of 26)	exon (NM_001281463, exon 17 of 26)	6121	NR_106916	102465516		NR_106916	ENSG00000278204	MIR6857	hsa-mir-6857	microRNA 6857	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_534	chr1	201938612	201938661	+	46	NA	exon (NM_006335, exon 6 of 6)	exon (NM_006335, exon 6 of 6)	-13130	NM_020216	6051	Hs.497391	NM_020216	ENSG00000176393	RNPEP	-	arginyl aminopeptidase (aminopeptidase B)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3648	chr21	39755692	39755746	+	46	NA	exon (NM_182918, exon 10 of 10)	exon (NM_182918, exon 10 of 10)	-37721	NR_110545	102724678	Hs.635675	NR_110545		LINC01423	-	long intergenic non-protein coding RNA 1423	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3320	chr2	158714552	158714601	+	46	NA	intron (NM_001111067, intron 1 of 10)	intron (NM_001111067, intron 1 of 10)	17047	NM_001105	90	Hs.470316	NM_001105	ENSG00000115170	ACVR1	ACTRI|ACVR1A|ACVRLK2|ALK2|FOP|SKR1|TSRI	activin A receptor type I	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3790	chr2	242651405	242651454	+	46	NA	exon (NM_032329, exon 5 of 8)	exon (NM_032329, exon 5 of 8)	9973	NM_032329	84289	Hs.529172	NM_032329	ENSG00000168395	ING5	p28ING5	inhibitor of growth family member 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4479	chr5	54957472	54957521	+	46	NA	intron (NR_047649, intron 6 of 13)	intron (NR_047649, intron 6 of 13)	31385	NM_001258287	153129	Hs.742101	NM_173514	ENSG00000177058	SLC38A9	URLC11	solute carrier family 38, member 9	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_665	chr10	13259269	13259352	+	46	NA	non-coding (NR_125730, exon 1 of 1).2	promoter-TSS (NR_125730).2	41	NR_125730	103625684		NR_125730	ENSG00000207357	RNU6-2	U6-2	RNA, U6 small nuclear 2	snRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_434	chr1	155979374	155979423	+	46	NA	exon (NM_003145, exon 6 of 6)	exon (NM_003145, exon 6 of 6)	11360	NM_003145	6746	Hs.74564	NM_003145	ENSG00000163479	SSR2	HSD25|TLAP|TRAP-BETA|TRAPB	signal sequence receptor, beta (translocon-associated protein beta)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1951	chr15	55611274	55611331	+	46	NA	5' UTR (NM_001308423, exon 1 of 2)	promoter-TSS (NM_001308423)	90	NM_001308421	101928527	Hs.493512	NM_001308421	ENSG00000225973	PIGBOS1	HP06981	PIGB opposite strand 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_6340	chr9	137967579	137967628	+	46	NA	exon (NM_006334, exon 1 of 4)	exon (NM_006334, exon 1 of 4)	500	NM_006334	10439	Hs.522484	NM_006334	ENSG00000130558	OLFM1	AMY|NOE1|NOELIN1|OlfA	olfactomedin 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2524	chr17	41856275	41856324	+	46	NA	5' UTR (NM_004090, exon 1 of 3)	promoter-TSS (NM_004090)	69	NM_004090	1845	Hs.181046	NM_004090	ENSG00000108861	DUSP3	VHR	dual specificity phosphatase 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_6558	chrX	123197014	123197073	+	46	NA	exon (NM_001042750, exon 19 of 35)	exon (NM_001042750, exon 19 of 35)	101487	NM_001042750	10735	Hs.496710	NM_006603	ENSG00000101972	STAG2	SA-2|SA2|SCC3B|bA517O1.1	stromal antigen 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_11	chr1	2160672	2160721	+	46	NA	exon (NM_003036, exon 1 of 7)	exon (NM_003036, exon 1 of 7)	562	NM_003036	6497	Hs.656507	NM_003036	ENSG00000157933	SKI	SGS|SKV	SKI proto-oncogene	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5950	chr9	124111431	124111531	+	46	NA	exon (NM_001270526, exon 5 of 7)	exon (NM_001270526, exon 5 of 7)	21101	NM_001270526	2040	Hs.253903	NM_004099	ENSG00000148175	STOM	BND7|EPB7|EPB72	stomatin	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2586	chr17	33900722	33900771	+	46	NA	non-coding (NR_003037, exon 1 of 1)	promoter-TSS (NR_003037)	70	NR_003037	692076		NR_003037	ENSG00000207297	SNORD7	Z30|mgU6-47	small nucleolar RNA, C/D box 7	snoRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_613b	chr1	230202974	230203173	+	46	NA	5' UTR (NM_004481, exon 1 of 16)	exon (NM_004481, exon 1 of 16)	131	NM_004481	2590	Hs.743964	NM_004481	ENSG00000143641	GALNT2	GalNAc-T2	polypeptide N-acetylgalactosaminyltransferase 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5325	chr6	64290802	64291039	+	46	NA	3' UTR (NM_003463, exon 6 of 6)	3' UTR (NM_003463, exon 6 of 6)	9003	NM_003463	7803	Hs.227777	NM_003463	ENSG00000112245	PTP4A1	HH72|PRL-1|PRL1|PTP(CAAX1)|PTPCAAX1	protein tyrosine phosphatase type IVA, member 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3244	chr19	53836992	53837041	+	46	NA	5' UTR (NM_138374, exon 1 of 4)	promoter-TSS (NM_138374)	14	NM_138374	91664	Hs.720672	NM_138374	ENSG00000213799	ZNF845	-	zinc finger protein 845	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4888	chr6	34855728	34855806	+	46	NA	5' UTR (NM_001270488, exon 1 of 4)	promoter-TSS (NM_001270488)	81	NM_005643	6882	Hs.112444	NM_005643	ENSG00000064995	TAF11	MGC:15243|PRO2134|TAF2I|TAFII28	TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 28kDa	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2346	chr16	50099916	50099965	+	46	NA	5' UTR (NM_182922, exon 1 of 15)	promoter-TSS (NM_182922)	59	NM_182922	55027	Hs.733027	NM_017939		HEATR3	SYO1	HEAT repeat containing 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4752	chr6	2971741	2971829	+	46	NA	5' UTR (NM_004568, exon 1 of 7)	promoter-TSS (NM_001271823)	-242	NM_001271822	5269	Hs.519523	NM_004568	ENSG00000124570	SERPINB6	CAP|DFNB91|MSTP057|PI-6|PI6|PTI|SPI3	serpin peptidase inhibitor, clade B (ovalbumin), member 6	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3971	chr20	62340255	62340304	+	46	NA	exon (NM_001083113, exon 2 of 7)	promoter-TSS (NM_003224)	899	NM_032527	84619	Hs.590868	NM_032527	ENSG00000197114	ZGPAT	GPATC6|GPATCH6|KIAA1847|ZC3H9|ZC3HDC9|ZIP	zinc finger, CCCH-type with G-patch domain	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_582	chr1	214724934	214724998	+	45	NA	5' UTR (NM_005401, exon 1 of 19)	promoter-TSS (NM_005401)	58	NM_005401	5784	Hs.193557	NM_005401	ENSG00000152104	PTPN14	PEZ|PTP36	protein tyrosine phosphatase, non-receptor type 14	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1909	chr14	67708207	67708266	+	45	NA	5' UTR (NM_022474, exon 1 of 15)	5' UTR (NM_022474, exon 1 of 15)	224	NM_022474	64398	Hs.652312	NM_022474	ENSG00000072415	MPP5	PALS1	membrane protein, palmitoylated 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3574	chr20	52192467	52192544	+	45	NA	exon (NM_006526, exon 3 of 5)	TTS (NR_110051)	7131	NM_006526	7764	Hs.155040	NM_006526	ENSG00000171940	ZNF217	ZABC1	zinc finger protein 217	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3968	chr3	119711446	119711495	+	45	NA	intron (NM_002093, intron 2 of 11)	intron (NM_002093, intron 2 of 11)	101794	NM_002093	2932	Hs.445733	NM_002093	ENSG00000082701	GSK3B	-	glycogen synthase kinase 3 beta	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1178	chr11	75115483	75115594	+	45	NA	non-coding (NR_000025, exon 1 of 1)	promoter-TSS (NR_000025)	73	NR_000025	114599	Hs.689080	NR_000025	ENSG00000207445	SNORD15B	RNU15B|U15B	small nucleolar RNA, C/D box 15B	snoRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3577	chr2	162030159	162030208	+	45	NA	intron (NM_001199135, intron 1 of 7)	L2b|LINE|L2	13244	NM_001199135	10010	Hs.132257	NM_004180	ENSG00000136560	TANK	I-TRAF|ITRAF|TRAF2	TRAF family member-associated NFKB activator	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_320	chr1	109953651	109953700	+	45	NA	exon (NM_002790, exon 7 of 9)	exon (NM_002790, exon 7 of 9)	-13108	NM_002959	6272	Hs.485195	NM_002959	ENSG00000134243	SORT1	Gp95|LDLCQ6|NT3|NTR3	sortilin 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4432	chr5	32388609	32388658	+	45	NA	exon (NM_016107, exon 13 of 20)	exon (NM_016107, exon 13 of 20)	5948	NR_030305	693164		NR_030305	ENSG00000207956	MIR579	MIRN579|hsa-mir-579	microRNA 579	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5063	chr6	125622983	125623098	+	45	NA	5' UTR (NM_016063, exon 1 of 6)	exon (NM_016063, exon 1 of 6)	242	NM_016063	51020	Hs.32826	NM_016063	ENSG00000111906	HDDC2	C6orf74|CGI-130|NS5ATP2|dJ167O5.2	HD domain containing 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4843	chr5	68467149	68467281	+	45	NA	exon (NM_031966, exon 4 of 9)	exon (NM_031966, exon 4 of 9)	4378	NM_031966	891	Hs.23960	NM_031966	ENSG00000134057	CCNB1	CCNB	cyclin B1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5883	chr8	25177161	25177223	+	45	NA	exon (NM_024940, exon 15 of 52)	exon (NM_024940, exon 15 of 52)	-25726	NR_106936	102465527		NR_106936	ENSG00000274988	MIR6876	hsa-mir-6876	microRNA 6876	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1308	chr12	27156219	27156268	+	45	NA	exon (NM_016551, exon 2 of 12)	exon (NM_016551, exon 2 of 12)	11096	NM_016551	51768	Hs.438641	NM_016551		TM7SF3	-	transmembrane 7 superfamily member 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4802	chr5	36152297	36152388	+	45	NA	5' UTR (NM_032637, exon 1 of 10)	promoter-TSS (NM_001007527)	197	NM_005983	6502	Hs.23348	NM_005983	ENSG00000145604	SKP2	FBL1|FBXL1|FLB1|p45	S-phase kinase-associated protein 2, E3 ubiquitin protein ligase	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2814	chr19	5220302	5220351	+	45	NA	exon (NM_130853, exon 13 of 29)	exon (NM_130853, exon 13 of 29)	120488	NM_002850	5802	Hs.744928	NM_002850	ENSG00000105426	PTPRS	PTPSIGMA	protein tyrosine phosphatase, receptor type, S	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_196	chr1	51475213	51475262	+	45	NA	Intergenic--538	L1ME3|LINE|L1	39595	NM_078626	1031	Hs.525324	NM_001262	ENSG00000123080	CDKN2C	INK4C|p18|p18-INK4C	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4383	chr3	149530479	149530556	+	45	NA	5' UTR (NM_183381, exon 1 of 10)	promoter-TSS (NM_183381)	42	NM_183381	11342	Hs.12333	NM_007282	ENSG00000082996	RNF13	RZF	ring finger protein 13	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1879	chr15	25684095	25684165	+	45	NA	5' UTR (NM_000462, exon 1 of 14)	promoter-TSS (NM_000462)	45	NM_000462	7337	Hs.598862	NM_000462	ENSG00000114062	UBE3A	ANCR|AS|E6-AP|EPVE6AP|HPVE6A	ubiquitin protein ligase E3A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_235	chr1	70710405	70710473	+	45	NA	exon (NM_001190987, exon 9 of 13)	exon (NM_001190987, exon 9 of 13)	39074	NM_001190987	9295	Hs.479693	NM_004768	ENSG00000116754	SRSF11	NET2|SFRS11|dJ677H15.2|p54	serine/arginine-rich splicing factor 11	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4651	chr5	140698460	140698524	+	45	NA	3' UTR (NM_005642, exon 1 of 1)	3' UTR (NM_005642, exon 1 of 1)	1859	NM_005642	6879	Hs.438838	NM_005642	ENSG00000178913	TAF7	TAF2F|TAFII55	TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1079	chr11	64084732	64084781	+	45	NA	exon (NM_016404, exon 2 of 4)	promoter-TSS (NM_181652)	800	NM_016404	51504	Hs.333579	NM_016404	ENSG00000173113	TRMT112	HSPC152|HSPC170|TRM112|TRMT11-2	tRNA methyltransferase 11-2 homolog (S. cerevisiae)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5055	chr6	117923607	117923677	+	45	NA	5' UTR (NM_001017408, exon 1 of 8)	promoter-TSS (NM_001017408)	63	NM_001017408	57120	Hs.191539	NM_020399	ENSG00000047932	GOPC	CAL|FIG|GOPC1|PIST|dJ94G16.2	golgi-associated PDZ and coiled-coil motif containing	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4867	chr5	74654550	74654599	+	45	NA	exon (NM_001130996, exon 15 of 19)	exon (NM_001130996, exon 15 of 19)	21581	NM_001130996	3156	Hs.628096	NM_000859	ENSG00000113161	HMGCR	LDLCQ3	3-hydroxy-3-methylglutaryl-CoA reductase	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_6002	chr9	134574535	134574584	+	45	NA	intron (NM_001304275, intron 1 of 23)	L2a|LINE|L2	10670	NM_198679	2889	Hs.127897	NM_005312	ENSG00000107263	RAPGEF1	C3G|GRF2	Rap guanine nucleotide exchange factor 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1684	chr13	28725868	28725917	+	45	NA	intron (NM_175854, intron 1 of 18)	L2a|LINE|L2	-12581	NR_029383	100288730	Hs.123191	NR_029383		PAN3-AS1	-	PAN3 antisense RNA 1	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1898	chr15	35149102	35149151	+	45	NA	exon (NM_014691, exon 35 of 35)	exon (NM_014691, exon 35 of 35)	-61199	NM_005159	70	Hs.118127	NM_005159	ENSG00000159251	ACTC1	ACTC|ASD5|CMD1R|CMH11|LVNC4	actin, alpha, cardiac muscle 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1522	chr12	123011380	123011484	+	45	NA	5' UTR (NM_023012, exon 1 of 10)	promoter-TSS (NM_014708)	128	NR_036436	65117	Hs.432996	NM_023012	ENSG00000111011	RSRC2	-	arginine/serine-rich coiled-coil 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1750	chr14	55429723	55429772	+	45	NA	exon (NM_001008396, exon 18 of 25)	exon (NM_001008396, exon 18 of 25)	-60205	NM_001024071	2643	Hs.86724	NM_000161	ENSG00000131979	GCH1	DYT14|DYT5|DYT5a|GCH|GTP-CH-1|GTPCH1|HPABH4B	GTP cyclohydrolase 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2709	chr17	57724836	57724914	+	45	NA	exon (NM_004859, exon 3 of 32)	exon (NM_004859, exon 3 of 32)	27825	NM_004859	1213	Hs.491351	NM_004859	ENSG00000141367	CLTC	CHC|CHC17|CLH-17|CLTCL2|Hc	clathrin, heavy chain (Hc)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1391	chr12	22778098	22778213	+	45	NA	exon (NM_001039481, exon 1 of 3)	promoter-TSS (NM_001039481)	79	NM_001039481	55500	Hs.29464	NM_018638	ENSG00000139163	ETNK1	EKI|EKI 1|EKI1|Nbla10396	ethanolamine kinase 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5805	chr9	26892705	26892803	+	45	NA	5' UTR (NM_001167575, exon 1 of 6)	promoter-TSS (NM_001167575)	72	NM_024828	79886	Hs.178357	NM_024828	ENSG00000120159	CAAP1	C9orf82|CAAP	caspase activity and apoptosis inhibitor 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_566	chr1	205693036	205693100	+	45	NA	exon (NM_022731, exon 4 of 7)	exon (NM_022731, exon 4 of 7)	26304	NM_022731	64710	Hs.213061	NM_022731	ENSG00000069275	NUCKS1	JC7|NUCKS	nuclear casein kinase and cyclin-dependent kinase substrate 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_915	chr11	6704437	6704565	+	45	NA	5' UTR (NM_022061, exon 1 of 3)	exon (NM_022061, exon 1 of 3)	131	NM_022061	63875	Hs.523456	NM_022061	ENSG00000158042	MRPL17	L17mt|LIP2|MRP-L17|MRP-L26|RPL17L|RPML26	mitochondrial ribosomal protein L17	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5360	chr7	100402849	100402908	+	45	NA	exon (NM_004444, exon 16 of 17)	exon (NM_004444, exon 16 of 17)	22265	NM_004444	2050	Hs.437008	NM_004444	ENSG00000196411	EPHB4	HTK|MYK1|TYRO11	EPH receptor B4	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5175	chr7	5410014	5410063	+	45	NA	exon (NM_001080495, exon 11 of 30)	exon (NM_001080495, exon 11 of 30)	53139	NM_001080495	84629	Hs.520638	NM_001013722	ENSG00000182095	TNRC18	CAGL79|TNRC18A	trinucleotide repeat containing 18	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4380	chr5	1476306	1476355	+	45	NA	intron (NM_024830, intron 9 of 13)	intron (NM_024830, intron 9 of 13)	-30787	NM_001044	6531	Hs.406	NM_001044	ENSG00000142319	SLC6A3	DAT|DAT1|PKDYS	solute carrier family 6 (neurotransmitter transporter), member 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4972	chr6	79707135	79707203	+	45	NA	exon (NM_017934, exon 19 of 40)	exon (NM_017934, exon 19 of 40)	80842	NM_017934	55023	Hs.511817	NM_017934	ENSG00000146247	PHIP	BRWD2|DCAF14|WDR11|ndrp	pleckstrin homology domain interacting protein	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_19	chr1	8037761	8037837	+	45	NA	intron (NM_007262, intron 6 of 6)	intron (NM_007262, intron 6 of 6)	16085	NM_007262	11315	Hs.419640	NM_007262	ENSG00000116288	PARK7	DJ-1|DJ1|HEL-S-67p	parkinson protein 7	protein-coding
